contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,option_type,expiry,ticker
AAPL261218C00155000,2026-08-11 14:27:27+00:00,155.0,153.7,151.2,155.0,0.0,0.0,1.0,254,0.7240017834472656,True,REGULAR,USD,call,2026-12-18,AAPL
AAPL261218C00160000,2026-08-07 19:14:57+00:00,160.0,155.13,146.3,150.1,0.0,0.0,1.0,453,0.7014190014648438,True,REGULAR,USD,call,2026-12-18,AAPL
AAPL261218C00165000,2026-08-13 19:51:32+00:00,165.0,141.98,141.4,145.2,0.0,0.0,1.0,546,0.6790803576660158,True,REGULAR,USD,call,2026-12-18,AAPL
AAPL261218C00170000,2026-08-13 13:35:39+00:00,170.0,136.0,136.5,140.3,0.0,0.0,1.0,936,0.6571079211425781,True,REGULAR,USD,call,2026-12-18,AAPL
AAPL261218C00175000,2026-08-13 19:51:32+00:00,175.0,132.21,131.75,135.4,0.0,0.0,1.0,743,0.6395299719238281,True,REGULAR,USD,call,2026-12-18,AAPL
AAPL261218C00180000,2026-08-13 16:06:27+00:00,180.0,126.0,126.7,130.5,0.0,0.0,3.0,742,0.6137733935546876,True,REGULAR,USD,call,2026-12-18,AAPL
AAPL261218C00185000,2026-08-07 13:55:26+00:00,185.0,129.72,121.8,125.6,0.0,0.0,2.0,953,0.5924723370361329,True,REGULAR,USD,call,2026-12-18,AAPL
AAPL261218C00190000,2026-08-13 16:50:27+00:00,190.0,116.42,116.9,120.7,0.0,0.0,1.0,620,0.5713543841552735,True,REGULAR,USD,call,2026-12-18,AAPL
AAPL261218C00195000,2026-08-07 14:25:04+00:00,195.0,122.15,112.05,115.75,0.0,0.0,1.0,1133,0.5504195349121095,True,REGULAR,USD,call,2026-12-18,AAPL
AAPL261218C00200000,2026-08-13 19:43:46+00:00,200.0,107.73,107.3,110.9,0.0,0.0,6.0,8867,0.5340622766113281,True,REGULAR,USD,call,2026-12-18,AAPL
AAPL261218C00205000,2026-08-05 16:52:46+00:00,205.0,107.55,102.3,106.05,0.0,0.0,3.0,166,0.5122119091796875,True,REGULAR,USD,call,2026-12-18,AAPL
AAPL261218C00210000,2026-08-12 19:56:20+00:00,210.0,97.0,97.45,101.25,0.0,0.0,2.0,5606,0.5614667877197266,True,REGULAR,USD,call,2026-12-18,AAPL
AAPL261218C00215000,2026-08-12 14:17:06+00:00,215.0,91.43,92.65,96.15,0.0,0.0,8.0,821,0.5316819293212891,True,REGULAR,USD,call,2026-12-18,AAPL
AAPL261218C00220000,2026-08-13 15:36:24+00:00,220.0,87.5,87.95,91.6,0.0,0.0,3.0,3098,0.5191698474121094,True,REGULAR,USD,call,2026-12-18,AAPL
AAPL261218C00225000,2026-08-14 15:22:30+00:00,225.0,84.7,83.1,86.8,3.4899979,4.2974977,30.0,305,0.49872327453613285,True,REGULAR,USD,call,2026-12-18,AAPL
AAPL261218C00230000,2026-08-13 16:50:27+00:00,230.0,77.92,78.8,81.9,0.0,0.0,1.0,4839,0.4755301470947265,True,REGULAR,USD,call,2026-12-18,AAPL
AAPL261218C00235000,2026-08-14 18:46:03+00:00,235.0,75.49,74.4,77.1,-6.810005,-8.2746105,25.0,564,0.45508357421875,True,REGULAR,USD,call,2026-12-18,AAPL
AAPL261218C00240000,2026-08-13 18:52:09+00:00,240.0,68.7,69.75,72.35,0.0,0.0,8.0,5336,0.43579665771484377,True,REGULAR,USD,call,2026-12-18,AAPL
AAPL261218C00245000,2026-08-14 18:35:29+00:00,245.0,67.0,65.15,67.7,-6.300003,-8.59482,2.0,388,0.4185849157714844,True,REGULAR,USD,call,2026-12-18,AAPL
AAPL261218C00250000,2026-08-14 19:34:49+00:00,250.0,61.85,60.8,63.1,1.8499985,3.0833309,104.0,15126,0.40201403656005863,True,REGULAR,USD,call,2026-12-18,AAPL
AAPL261218C00255000,2026-08-12 17:13:16+00:00,255.0,54.24,56.2,58.4,0.0,0.0,1.0,4677,0.38269660278320305,True,REGULAR,USD,call,2026-12-18,AAPL
AAPL261218C00260000,2026-08-14 17:27:31+00:00,260.0,52.49,51.85,54.65,0.49000168,0.9423109,4.0,7097,0.38196418823242184,True,REGULAR,USD,call,2026-12-18,AAPL
AAPL261218C00265000,2026-08-12 19:59:09+00:00,265.0,45.83,47.65,50.4,0.0,0.0,48.0,2187,0.36939107177734376,True,REGULAR,USD,call,2026-12-18,AAPL
AAPL261218C00270000,2026-08-14 17:27:40+00:00,270.0,44.07,43.55,46.2,0.069999695,0.15909022,5.0,7250,0.35654329986572264,True,REGULAR,USD,call,2026-12-18,AAPL
AAPL261218C00275000,2026-08-14 17:37:06+00:00,275.0,40.08,39.55,41.65,1.1800003,3.0334196,3.0,2211,0.3364324169921875,True,REGULAR,USD,call,2026-12-18,AAPL
AAPL261218C00280000,2026-08-14 14:49:21+00:00,280.0,36.58,35.8,38.05,0.48000336,1.3296492,1.0,6994,0.33100034240722653,True,REGULAR,USD,call,2026-12-18,AAPL
AAPL261218C00285000,2026-08-14 16:12:51+00:00,285.0,33.24,32.15,34.3,0.69000244,2.1198232,1.0,2145,0.3210822286987304,True,REGULAR,USD,call,2026-12-18,AAPL
AAPL261218C00290000,2026-08-14 19:59:44+00:00,290.0,30.23,29.1,31.3,0.69999886,2.3704667,15.0,14457,0.3205024005126953,True,REGULAR,USD,call,2026-12-18,AAPL
AAPL261218C00295000,2026-08-14 19:09:07+00:00,295.0,26.8,26.0,27.55,1.1599998,4.5241804,89.0,3437,0.30652548950195313,True,REGULAR,USD,call,2026-12-18,AAPL
AAPL261218C00300000,2026-08-14 19:50:02+00:00,300.0,23.61,23.25,23.9,0.11000061,0.4680877,303.0,24374,0.29206030212402334,True,REGULAR,USD,call,2026-12-18,AAPL
AAPL261218C00305000,2026-08-14 19:22:53+00:00,305.0,20.7,20.45,21.2,0.0,0.0,83.0,4717,0.2886728848266601,True,REGULAR,USD,call,2026-12-18,AAPL
AAPL261218C00310000,2026-08-14 19:58:54+00:00,310.0,18.26,18.15,18.55,-0.10000038,-0.5446644,105.0,6780,0.2834239138793945,False,REGULAR,USD,call,2026-12-18,AAPL
AAPL261218C00315000,2026-08-14 19:46:46+00:00,315.0,15.85,15.85,16.1,-0.14999962,-0.9374976,79.0,3907,0.2783122706604004,False,REGULAR,USD,call,2026-12-18,AAPL
AAPL261218C00320000,2026-08-14 19:36:51+00:00,320.0,13.85,13.7,14.0,-0.049999237,-0.35970676,123.0,8601,0.27542838836669914,False,REGULAR,USD,call,2026-12-18,AAPL
AAPL261218C00325000,2026-08-14 19:51:43+00:00,325.0,11.95,11.85,12.1,0.10999966,0.92905116,19.0,5676,0.2727123510742187,False,REGULAR,USD,call,2026-12-18,AAPL
AAPL261218C00330000,2026-08-14 19:54:50+00:00,330.0,10.35,10.15,10.45,-0.049999237,-0.48076192,81.0,17185,0.2710033837890625,False,REGULAR,USD,call,2026-12-18,AAPL
AAPL261218C00335000,2026-08-14 18:44:41+00:00,335.0,8.84,8.65,8.95,0.53999996,6.5060234,178.0,6434,0.2689587265014648,False,REGULAR,USD,call,2026-12-18,AAPL
AAPL261218C00340000,2026-08-14 19:58:08+00:00,340.0,7.45,7.4,7.6,-0.10000038,-1.3245083,236.0,7408,0.2667004483032227,False,REGULAR,USD,call,2026-12-18,AAPL
AAPL261218C00345000,2026-08-14 19:59:28+00:00,345.0,6.34,6.3,6.45,0.28999996,4.7933874,102.0,5761,0.26520510192871094,False,REGULAR,USD,call,2026-12-18,AAPL
AAPL261218C00350000,2026-08-14 19:54:18+00:00,350.0,5.45,5.35,5.5,-0.1500001,-2.6785731,166.0,19999,0.26486941192626956,False,REGULAR,USD,call,2026-12-18,AAPL
AAPL261218C00360000,2026-08-14 19:50:02+00:00,360.0,3.86,3.75,3.9,0.01999998,0.52083284,252.0,11113,0.26306889282226564,False,REGULAR,USD,call,2026-12-18,AAPL
AAPL261218C00370000,2026-08-14 18:11:24+00:00,370.0,2.76,2.69,2.8,-0.06999993,-2.473496,507.0,6164,0.2637402728271484,False,REGULAR,USD,call,2026-12-18,AAPL
AAPL261218C00380000,2026-08-14 19:52:19+00:00,380.0,2.0,1.92,2.01,-0.03999996,-1.9607825,152.0,5265,0.26508303283691403,False,REGULAR,USD,call,2026-12-18,AAPL
AAPL261218C00390000,2026-08-14 16:48:33+00:00,390.0,1.39,1.36,1.45,-0.00999999,-0.714285,32.0,1898,0.26709717285156254,False,REGULAR,USD,call,2026-12-18,AAPL
AAPL261218C00400000,2026-08-14 19:59:50+00:00,400.0,1.04,0.99,1.03,-0.01999998,-1.8867908,174.0,10817,0.26856200195312496,False,REGULAR,USD,call,2026-12-18,AAPL
AAPL261218C00410000,2026-08-14 19:13:54+00:00,410.0,0.67,0.66,0.81,-0.060000002,-8.219178,2.0,1099,0.2751537329101562,False,REGULAR,USD,call,2026-12-18,AAPL
AAPL261218C00420000,2026-08-14 18:59:15+00:00,420.0,0.53,0.5,0.59,0.01999998,3.921565,4.0,4073,0.2775951147460937,False,REGULAR,USD,call,2026-12-18,AAPL
AAPL261218C00430000,2026-08-14 18:35:01+00:00,430.0,0.4,0.34,0.45,0.060000002,17.647058,69.0,3711,0.2819896020507812,False,REGULAR,USD,call,2026-12-18,AAPL
AAPL261218C00440000,2026-08-14 17:04:47+00:00,440.0,0.3,0.23,0.36,0.07000001,30.434786,8.0,324,0.28784891845703114,False,REGULAR,USD,call,2026-12-18,AAPL
AAPL261218C00450000,2026-08-14 15:15:41+00:00,450.0,0.23,0.18,0.26,0.040000007,21.052635,22.0,6648,0.28955788574218744,False,REGULAR,USD,call,2026-12-18,AAPL
AAPL261218C00460000,2026-08-14 15:15:41+00:00,460.0,0.14,0.11,0.2,-0.019999996,-12.499997,1.0,540,0.2934640966796874,False,REGULAR,USD,call,2026-12-18,AAPL
AAPL261218C00470000,2026-08-14 13:45:38+00:00,470.0,0.13,0.09,0.18,0.009999998,8.333331,1.0,7679,0.30249720947265624,False,REGULAR,USD,call,2026-12-18,AAPL
AAPL261218C00480000,2026-08-14 14:58:59+00:00,480.0,0.11,0.08,0.15,0.0,0.0,12.0,2561,0.3086006640625,False,REGULAR,USD,call,2026-12-18,AAPL
AAPL261218C00490000,2026-08-13 17:02:59+00:00,490.0,0.07,0.04,0.34,0.0,0.0,12.0,439,0.35474278076171867,False,REGULAR,USD,call,2026-12-18,AAPL
AAPL261218C00500000,2026-08-13 15:31:51+00:00,500.0,0.08,0.05,0.4,0.02,33.333336,7.0,726,0.3754945263671875,False,REGULAR,USD,call,2026-12-18,AAPL
AAPL261218C00510000,2026-08-13 14:56:34+00:00,510.0,0.16,0.01,0.34,0.0,0.0,1.0,117,0.37964487548828124,False,REGULAR,USD,call,2026-12-18,AAPL
AAPL261218C00520000,2026-08-12 17:06:50+00:00,520.0,0.01,0.0,0.75,0.0,0.0,3.0,536,0.43774976318359377,False,REGULAR,USD,call,2026-12-18,AAPL
AAPL261218C00530000,2026-08-14 15:34:07+00:00,530.0,0.05,0.02,0.05,-0.009999998,-16.666662,1.0,2547,0.327155166015625,False,REGULAR,USD,call,2026-12-18,AAPL
AAPL261218C00540000,2026-08-03 15:00:01+00:00,540.0,0.03,0.0,0.16,0.0,0.0,1.0,28,0.3794007373046875,False,REGULAR,USD,call,2026-12-18,AAPL
AAPL261218C00550000,2026-08-13 14:02:25+00:00,550.0,0.01,0.0,0.15,0.0,0.0,4.0,64,0.38672488281249995,False,REGULAR,USD,call,2026-12-18,AAPL
AAPL261218C00560000,2026-08-11 18:45:45+00:00,560.0,0.02,0.0,0.94,0.0,0.0,40.0,94,0.5034229345703125,False,REGULAR,USD,call,2026-12-18,AAPL
AAPL261218C00570000,2026-08-11 15:52:46+00:00,570.0,0.01,0.0,0.22,0.0,0.0,1.0,14,0.424810439453125,False,REGULAR,USD,call,2026-12-18,AAPL
AAPL261218C00600000,2026-08-12 15:41:05+00:00,600.0,0.04,0.0,0.04,0.0,0.0,1.0,1230,0.38281867187499996,False,REGULAR,USD,call,2026-12-18,AAPL
AAPL261218P00005000,2026-08-06 14:38:51+00:00,5.0,0.01,0.0,0.02,0.0,0.0,1.0,128,2.2187544531249994,False,REGULAR,USD,put,2026-12-18,AAPL
AAPL261218P00010000,2026-08-05 13:30:02+00:00,10.0,0.19,0.0,0.82,0.0,0.0,10.0,3101,2.722659443359375,False,REGULAR,USD,put,2026-12-18,AAPL
AAPL261218P00015000,2026-06-30 14:42:33+00:00,15.0,0.46,0.0,1.02,0.0,0.0,6.0,640,2.431644545898437,False,REGULAR,USD,put,2026-12-18,AAPL
AAPL261218P00020000,2026-08-05 13:30:48+00:00,20.0,0.26,0.0,0.02,0.0,0.0,20.0,3021,1.4375028125,False,REGULAR,USD,put,2026-12-18,AAPL
AAPL261218P00025000,2026-07-16 18:13:26+00:00,25.0,0.01,0.0,0.02,0.0,0.0,1.0,601,1.3125034374999998,False,REGULAR,USD,put,2026-12-18,AAPL
AAPL261218P00030000,2026-06-23 19:36:51+00:00,30.0,0.01,0.0,0.02,0.0,0.0,1.0,1174,1.21875390625,False,REGULAR,USD,put,2026-12-18,AAPL
AAPL261218P00035000,2026-08-11 13:33:07+00:00,35.0,0.02,0.0,0.02,0.0,0.0,1.0,1529,1.125004375,False,REGULAR,USD,put,2026-12-18,AAPL
AAPL261218P00040000,2026-08-11 13:30:07+00:00,40.0,0.04,0.0,0.84,0.0,0.0,1.0,329,1.5488303808593749,False,REGULAR,USD,put,2026-12-18,AAPL
AAPL261218P00045000,2026-07-16 18:24:26+00:00,45.0,0.12,0.0,1.02,0.0,0.0,3.0,652,1.4970728271484375,False,REGULAR,USD,put,2026-12-18,AAPL
AAPL261218P00050000,2026-08-11 13:34:10+00:00,50.0,0.02,0.0,0.02,0.0,0.0,3.0,7492,0.937500625,False,REGULAR,USD,put,2026-12-18,AAPL
AAPL261218P00060000,2026-08-11 13:32:33+00:00,60.0,0.03,0.0,0.02,0.0,0.0,5.0,3903,0.8437515624999999,False,REGULAR,USD,put,2026-12-18,AAPL
AAPL261218P00070000,2026-08-11 13:30:01+00:00,70.0,0.03,0.0,0.06,0.0,0.0,4.0,262,0.8437515624999999,False,REGULAR,USD,put,2026-12-18,AAPL
AAPL261218P00080000,2026-08-03 17:56:44+00:00,80.0,0.01,0.0,0.09,0.0,0.0,3.0,3441,0.79687703125,False,REGULAR,USD,put,2026-12-18,AAPL
AAPL261218P00085000,2026-06-23 14:53:20+00:00,85.0,0.09,0.0,0.1,0.0,0.0,2.0,229,0.7695335546875001,False,REGULAR,USD,put,2026-12-18,AAPL
AAPL261218P00090000,2026-08-14 18:53:54+00:00,90.0,0.03,0.0,0.18,-0.020000001,-40.000004,10.0,1774,0.77929908203125,False,REGULAR,USD,put,2026-12-18,AAPL
AAPL261218P00095000,2026-06-24 13:30:06+00:00,95.0,0.05,0.0,0.25,0.0,0.0,2.0,2535,0.773439765625,False,REGULAR,USD,put,2026-12-18,AAPL
AAPL261218P00100000,2026-08-14 19:13:25+00:00,100.0,0.02,0.01,0.12,0.01,100.0,1.0,1780,0.6914093359375001,False,REGULAR,USD,put,2026-12-18,AAPL
AAPL261218P00105000,2026-07-30 19:44:23+00:00,105.0,0.01,0.0,0.34,0.0,0.0,1.0,1842,0.735354208984375,False,REGULAR,USD,put,2026-12-18,AAPL
AAPL261218P00110000,2026-08-13 18:01:09+00:00,110.0,0.04,0.0,0.25,0.0,0.0,202.0,1879,0.6806672558593752,False,REGULAR,USD,put,2026-12-18,AAPL
AAPL261218P00115000,2026-07-31 16:24:07+00:00,115.0,0.06,0.0,0.71,0.0,0.0,3.0,1408,0.7417018017578124,False,REGULAR,USD,put,2026-12-18,AAPL
AAPL261218P00120000,2026-08-11 18:54:20+00:00,120.0,0.07,0.0,0.22,0.0,0.0,4.0,1573,0.6171913281250001,False,REGULAR,USD,put,2026-12-18,AAPL
AAPL261218P00125000,2026-08-05 16:20:11+00:00,125.0,0.09,0.0,0.27,0.0,0.0,11.0,3293,0.6054726953125001,False,REGULAR,USD,put,2026-12-18,AAPL
AAPL261218P00130000,2026-08-05 14:45:46+00:00,130.0,0.13,0.0,0.32,0.0,0.0,4.0,1210,0.5918009570312501,False,REGULAR,USD,put,2026-12-18,AAPL
AAPL261218P00135000,2026-08-14 19:57:05+00:00,135.0,0.07,0.06,0.38,0.0,0.0,530.0,2044,0.5898478515625001,False,REGULAR,USD,put,2026-12-18,AAPL
AAPL261218P00140000,2026-08-13 17:45:17+00:00,140.0,0.08,0.05,0.5,0.0,0.0,2.0,1342,0.5820354296875,False,REGULAR,USD,put,2026-12-18,AAPL
AAPL261218P00145000,2026-08-13 17:44:30+00:00,145.0,0.11,0.0,0.55,0.0,0.0,2.0,1049,0.5581098876953126,False,REGULAR,USD,put,2026-12-18,AAPL
AAPL261218P00150000,2026-08-13 17:45:33+00:00,150.0,0.11,0.05,0.41,0.0,0.0,2.0,2164,0.5224657128906249,False,REGULAR,USD,put,2026-12-18,AAPL
AAPL261218P00155000,2026-08-12 18:11:20+00:00,155.0,0.14,0.1,0.28,0.0,0.0,15.0,761,0.5131884619140624,False,REGULAR,USD,put,2026-12-18,AAPL
AAPL261218P00160000,2026-08-13 17:11:54+00:00,160.0,0.11,0.06,0.17,0.0,0.0,4.0,2956,0.46094289062500005,False,REGULAR,USD,put,2026-12-18,AAPL
AAPL261218P00165000,2026-08-14 13:45:16+00:00,165.0,0.1,0.09,0.16,-0.04,-28.571428,1.0,1924,0.437505625,False,REGULAR,USD,put,2026-12-18,AAPL
AAPL261218P00170000,2026-08-14 13:42:56+00:00,170.0,0.13,0.09,0.19,-0.02000001,-13.333339,1.0,2620,0.4272518212890626,False,REGULAR,USD,put,2026-12-18,AAPL
AAPL261218P00175000,2026-08-14 19:54:41+00:00,175.0,0.17,0.12,0.21,-0.03999999,-19.047615,2.0,2401,0.41309180664062495,False,REGULAR,USD,put,2026-12-18,AAPL
AAPL261218P00180000,2026-08-14 15:07:51+00:00,180.0,0.2,0.14,0.24,0.0,0.0,3.0,3380,0.401373173828125,False,REGULAR,USD,put,2026-12-18,AAPL
AAPL261218P00185000,2026-08-14 13:42:56+00:00,185.0,0.25,0.18,0.28,0.030000001,13.636364,1.0,1824,0.39063109375,False,REGULAR,USD,put,2026-12-18,AAPL
AAPL261218P00190000,2026-08-14 19:13:21+00:00,190.0,0.27,0.24,0.3,-0.030000001,-10.0,4.0,2781,0.37573866455078125,False,REGULAR,USD,put,2026-12-18,AAPL
AAPL261218P00195000,2026-08-13 19:54:30+00:00,195.0,0.35,0.27,0.38,0.0,0.0,11.0,1704,0.370123486328125,False,REGULAR,USD,put,2026-12-18,AAPL
AAPL261218P00200000,2026-08-14 19:12:25+00:00,200.0,0.39,0.34,0.44,-0.07000002,-15.217396,102.0,12098,0.35986968261718744,False,REGULAR,USD,put,2026-12-18,AAPL
AAPL261218P00205000,2026-08-14 18:24:56+00:00,205.0,0.47,0.43,0.51,-0.049999982,-9.615381,3.0,824,0.34961587890624996,False,REGULAR,USD,put,2026-12-18,AAPL
AAPL261218P00210000,2026-08-13 17:46:21+00:00,210.0,0.56,0.49,0.61,-0.06999999,-11.11111,2.0,3876,0.3414372497558594,False,REGULAR,USD,put,2026-12-18,AAPL
AAPL261218P00215000,2026-08-14 14:53:28+00:00,215.0,0.65,0.59,0.69,-0.02000004,-2.9850807,6.0,1417,0.33008482421874996,False,REGULAR,USD,put,2026-12-18,AAPL
AAPL261218P00220000,2026-08-14 18:37:46+00:00,220.0,0.81,0.73,0.85,-0.00999999,-1.219511,1.0,7654,0.324103438720703,False,REGULAR,USD,put,2026-12-18,AAPL
AAPL261218P00225000,2026-08-14 14:21:48+00:00,225.0,0.96,0.89,1.01,-0.04000002,-4.000002,2.0,3807,0.31604687866210934,False,REGULAR,USD,put,2026-12-18,AAPL
AAPL261218P00230000,2026-08-14 19:54:41+00:00,230.0,1.14,1.08,1.19,-0.05000007,-4.2016864,5.0,9746,0.30762411132812495,False,REGULAR,USD,put,2026-12-18,AAPL
AAPL261218P00235000,2026-08-14 13:55:37+00:00,235.0,1.42,1.31,1.44,-0.16000009,-10.126587,20.0,2633,0.3011544494628906,False,REGULAR,USD,put,2026-12-18,AAPL
AAPL261218P00240000,2026-08-14 19:57:33+00:00,240.0,1.62,1.62,1.73,-0.26,-13.829787,56.0,10722,0.29444064941406245,False,REGULAR,USD,put,2026-12-18,AAPL
AAPL261218P00245000,2026-08-14 17:13:20+00:00,245.0,2.04,1.95,2.07,-0.120000124,-5.555561,6.0,3533,0.2877268493652343,False,REGULAR,USD,put,2026-12-18,AAPL
AAPL261218P00250000,2026-08-14 19:16:57+00:00,250.0,2.45,2.4,2.47,-0.07999992,-3.1620524,162.0,27341,0.2809520147705078,False,REGULAR,USD,put,2026-12-18,AAPL
AAPL261218P00255000,2026-08-14 19:29:09+00:00,255.0,2.9,2.83,2.99,-0.25,-7.9365077,19.0,6000,0.2757030438232422,False,REGULAR,USD,put,2026-12-18,AAPL
AAPL261218P00260000,2026-08-14 19:54:18+00:00,260.0,3.52,3.45,3.6,-0.18000007,-4.8648667,124.0,12409,0.27042355560302733,False,REGULAR,USD,put,2026-12-18,AAPL
AAPL261218P00265000,2026-08-14 19:54:18+00:00,265.0,4.18,4.1,4.3,-0.26999998,-6.0674157,8.0,3086,0.26483889465332033,False,REGULAR,USD,put,2026-12-18,AAPL
AAPL261218P00270000,2026-08-14 19:24:38+00:00,270.0,5.1,4.95,5.15,-0.20000029,-3.77359,77.0,6428,0.2599561309814453,False,REGULAR,USD,put,2026-12-18,AAPL
AAPL261218P00275000,2026-08-14 19:29:48+00:00,275.0,6.02,5.9,6.15,-0.32999992,-5.1968493,62.0,5248,0.25534802276611335,False,REGULAR,USD,put,2026-12-18,AAPL
AAPL261218P00280000,2026-08-14 19:29:48+00:00,280.0,7.15,7.05,7.3,-0.6500001,-8.333334,35.0,18470,0.25070939727783204,False,REGULAR,USD,put,2026-12-18,AAPL
AAPL261218P00285000,2026-08-14 18:54:46+00:00,285.0,8.4,8.4,8.65,-1.0,-10.638298,47.0,2591,0.2465590481567383,False,REGULAR,USD,put,2026-12-18,AAPL
AAPL261218P00290000,2026-08-14 19:06:14+00:00,290.0,10.15,9.9,10.2,-0.70000076,-6.4516196,14.0,6127,0.24262231994628902,False,REGULAR,USD,put,2026-12-18,AAPL
AAPL261218P00295000,2026-08-14 18:27:44+00:00,295.0,11.77,11.65,11.95,-0.5799999,-4.6963553,30.0,3801,0.2386550744628906,False,REGULAR,USD,put,2026-12-18,AAPL
AAPL261218P00300000,2026-08-14 19:56:20+00:00,300.0,13.75,13.6,13.9,-0.6000004,-4.181187,118.0,14239,0.23447420806884767,False,REGULAR,USD,put,2026-12-18,AAPL
AAPL261218P00305000,2026-08-14 19:17:15+00:00,305.0,16.1,15.7,16.1,-0.44999886,-2.7190263,168.0,3444,0.23062903167724608,False,REGULAR,USD,put,2026-12-18,AAPL
AAPL261218P00310000,2026-08-14 19:45:42+00:00,310.0,18.45,18.15,18.55,-1.3199997,-6.676781,54.0,3048,0.22702799346923824,True,REGULAR,USD,put,2026-12-18,AAPL
AAPL261218P00315000,2026-08-14 17:47:24+00:00,315.0,21.1,20.85,21.25,-1.25,-5.592841,25.0,1679,0.22357954162597654,True,REGULAR,USD,put,2026-12-18,AAPL
AAPL261218P00320000,2026-08-14 18:37:34+00:00,320.0,24.0,23.4,24.5,-2.0499992,-7.869479,3.0,812,0.22461712890624996,True,REGULAR,USD,put,2026-12-18,AAPL
AAPL261218P00325000,2026-08-14 19:12:11+00:00,325.0,27.5,26.35,27.9,-1.3999996,-4.84429,80.0,2033,0.22473919799804684,True,REGULAR,USD,put,2026-12-18,AAPL
AAPL261218P00330000,2026-08-14 18:36:34+00:00,330.0,30.5,29.9,31.65,-1.75,-5.426357,9.0,572,0.22718057983398435,True,REGULAR,USD,put,2026-12-18,AAPL
AAPL261218P00335000,2026-08-13 19:14:55+00:00,335.0,36.1,33.35,35.3,0.0,0.0,28.0,434,0.22516643981933593,True,REGULAR,USD,put,2026-12-18,AAPL
AAPL261218P00340000,2026-08-14 13:39:29+00:00,340.0,37.5,36.5,39.1,-2.5999985,-6.483787,3.0,481,0.22248091979980467,True,REGULAR,USD,put,2026-12-18,AAPL
AAPL261218P00345000,2026-08-13 18:19:07+00:00,345.0,43.95,41.0,43.1,0.0,0.0,20.0,263,0.22022264160156246,True,REGULAR,USD,put,2026-12-18,AAPL
AAPL261218P00350000,2026-08-13 14:21:46+00:00,350.0,47.0,44.6,47.25,0.0,0.0,5.0,244,0.2177507424926758,True,REGULAR,USD,put,2026-12-18,AAPL
AAPL261218P00360000,2026-08-14 14:19:28+00:00,360.0,55.15,53.45,56.1,-1.7299995,-3.04149,1.0,223,0.2166826379394531,True,REGULAR,USD,put,2026-12-18,AAPL
AAPL261218P00370000,2026-08-04 18:43:55+00:00,370.0,62.5,62.45,66.3,0.0,0.0,30.0,36,0.24811542907714845,True,REGULAR,USD,put,2026-12-18,AAPL
AAPL261218P00380000,2026-08-04 15:56:08+00:00,380.0,74.1,72.3,76.15,0.0,0.0,10.0,0,0.2677685528564453,True,REGULAR,USD,put,2026-12-18,AAPL
AAPL261218P00390000,2026-07-31 13:33:18+00:00,390.0,87.9,82.2,86.15,0.0,0.0,1.0,0,0.2907175421142577,True,REGULAR,USD,put,2026-12-18,AAPL
AAPL261218P00400000,2026-07-31 17:45:16+00:00,400.0,98.63,92.2,96.1,0.0,0.0,2.0,0,0.3109199768066406,True,REGULAR,USD,put,2026-12-18,AAPL
AAPL261218P00410000,2026-07-08 17:55:06+00:00,410.0,95.59,102.3,106.1,0.0,0.0,1.0,0,0.33179379150390625,True,REGULAR,USD,put,2026-12-18,AAPL
AAPL261218P00420000,2026-08-10 14:56:42+00:00,420.0,113.3,112.3,116.15,0.0,0.0,10.0,5,0.35382726257324215,True,REGULAR,USD,put,2026-12-18,AAPL
AAPL261218P00440000,2025-01-03 15:21:54+00:00,440.0,197.3,202.2,206.15,0.0,0.0,4.0,0,1.4982935241699216,True,REGULAR,USD,put,2026-12-18,AAPL
AAPL261218P00450000,2025-12-15 18:20:00+00:00,450.0,176.02,202.3,200.35,0.0,0.0,8.0,0,1.3464693321228023,True,REGULAR,USD,put,2026-12-18,AAPL
AAPL261218P00460000,2025-12-15 18:20:00+00:00,460.0,185.84,212.35,215.75,0.0,0.0,,0,1.4102965276336672,True,REGULAR,USD,put,2026-12-18,AAPL
